# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-02-19 11:27:50 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05594000 SHOAL CREEK NEAR BREESE, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05594000
#    DD parameter statistic   Description
#    04   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	04_00060_00003	04_00060_00003_cd
USGS	05594000	1941-12-17		
USGS	05594000	1941-12-18		
USGS	05594000	1941-12-19		
USGS	05594000	1941-12-20		
USGS	05594000	1941-12-21		
USGS	05594000	1941-12-22		
USGS	05594000	1941-12-23		
USGS	05594000	1941-12-24		
USGS	05594000	1941-12-25		
USGS	05594000	1941-12-26		
USGS	05594000	1941-12-27		
USGS	05594000	1941-12-28		
USGS	05594000	1941-12-29		
USGS	05594000	1941-12-30		
USGS	05594000	1941-12-31		
USGS	05594000	1942-01-01		
USGS	05594000	1942-01-02		
USGS	05594000	1942-01-03		
USGS	05594000	1942-01-04		
USGS	05594000	1942-01-05		
USGS	05594000	1942-01-06		
USGS	05594000	1942-01-07		
USGS	05594000	1942-01-08		
USGS	05594000	1942-01-09		
USGS	05594000	1942-01-10		
USGS	05594000	1942-01-11		
USGS	05594000	1942-01-12		
USGS	05594000	1942-01-13		
USGS	05594000	1942-01-14		
USGS	05594000	1942-01-15		
USGS	05594000	1942-01-16		
USGS	05594000	1942-01-17		
USGS	05594000	1942-01-18		
USGS	05594000	1942-01-19		
USGS	05594000	1942-01-20		
USGS	05594000	1942-01-21		
USGS	05594000	1942-01-22		
USGS	05594000	1942-01-23		
USGS	05594000	1942-01-24		
USGS	05594000	1942-01-25		
USGS	05594000	1942-01-26		
USGS	05594000	1942-01-27		
USGS	05594000	1942-01-28		
USGS	05594000	1942-01-29		
USGS	05594000	1942-01-30		
USGS	05594000	1942-01-31		
USGS	05594000	1942-02-01		
USGS	05594000	1942-02-02		
USGS	05594000	1942-02-03		
USGS	05594000	1942-02-04		
USGS	05594000	1942-02-05		
USGS	05594000	1942-02-06		
USGS	05594000	1942-02-07		
USGS	05594000	1942-02-08		
USGS	05594000	1942-02-09		
USGS	05594000	1942-02-10		
USGS	05594000	1942-02-11		
USGS	05594000	1942-02-12		
USGS	05594000	1942-02-13		
USGS	05594000	1942-02-14		
USGS	05594000	1942-02-15		
USGS	05594000	1942-02-16		
USGS	05594000	1942-02-17		
USGS	05594000	1942-02-18		
USGS	05594000	1942-02-19		
USGS	05594000	1942-02-20		
USGS	05594000	1942-02-21		
USGS	05594000	1942-02-22		
USGS	05594000	1942-02-23		
USGS	05594000	1942-02-24		
USGS	05594000	1942-02-25		
USGS	05594000	1942-02-26		
USGS	05594000	1942-02-27		
USGS	05594000	1942-02-28		
USGS	05594000	1942-03-01		
USGS	05594000	1942-03-02		
USGS	05594000	1942-03-03		
USGS	05594000	1942-03-04		
USGS	05594000	1942-03-05		
USGS	05594000	1942-03-06		
USGS	05594000	1942-03-07		
USGS	05594000	1942-03-08		
USGS	05594000	1942-03-09		
USGS	05594000	1942-03-10		
USGS	05594000	1942-03-11		
USGS	05594000	1942-03-12		
USGS	05594000	1942-03-13		
USGS	05594000	1942-03-14		
USGS	05594000	1942-03-15		
USGS	05594000	1942-03-16		
USGS	05594000	1942-03-17		
USGS	05594000	1942-03-18		
USGS	05594000	1942-03-19		
USGS	05594000	1942-03-20		
USGS	05594000	1942-03-21		
USGS	05594000	1942-03-22		
USGS	05594000	1942-03-23		
USGS	05594000	1942-03-24		
USGS	05594000	1942-03-25		
USGS	05594000	1942-03-26		
USGS	05594000	1942-03-27		
USGS	05594000	1942-03-28		
USGS	05594000	1942-03-29		
USGS	05594000	1942-03-30		
USGS	05594000	1942-03-31		
USGS	05594000	1942-04-01		
USGS	05594000	1942-04-02		
USGS	05594000	1942-04-03		
USGS	05594000	1942-04-04		
USGS	05594000	1942-04-05		
USGS	05594000	1942-04-06		
USGS	05594000	1942-04-07		
USGS	05594000	1942-04-08		
USGS	05594000	1942-04-09		
USGS	05594000	1942-04-10		
USGS	05594000	1942-04-11		
USGS	05594000	1942-04-12		
USGS	05594000	1942-04-13		
USGS	05594000	1942-04-14		
USGS	05594000	1942-04-15		
USGS	05594000	1942-04-16		
USGS	05594000	1942-04-17		
USGS	05594000	1942-04-18		
USGS	05594000	1942-04-19		
USGS	05594000	1942-04-20		
USGS	05594000	1942-04-21		
USGS	05594000	1942-04-22		
USGS	05594000	1942-04-23		
USGS	05594000	1942-04-24		
USGS	05594000	1942-04-25		
USGS	05594000	1942-04-26		
USGS	05594000	1942-04-27		
USGS	05594000	1942-04-28		
USGS	05594000	1942-04-29		
USGS	05594000	1942-04-30		
USGS	05594000	1942-05-01		
USGS	05594000	1942-05-02		
USGS	05594000	1942-05-03		
USGS	05594000	1942-05-04		
USGS	05594000	1942-05-05		
USGS	05594000	1942-05-06		
USGS	05594000	1942-05-07		
USGS	05594000	1942-05-08		
USGS	05594000	1942-05-09		
USGS	05594000	1942-05-10		
USGS	05594000	1942-05-11		
USGS	05594000	1942-05-12		
USGS	05594000	1942-05-13		
USGS	05594000	1942-05-14		
USGS	05594000	1942-05-15		
USGS	05594000	1942-05-16		
USGS	05594000	1942-05-17		
USGS	05594000	1942-05-18		
USGS	05594000	1942-05-19		
USGS	05594000	1942-05-20		
USGS	05594000	1942-05-21		
USGS	05594000	1942-05-22		
USGS	05594000	1942-05-23		
USGS	05594000	1942-05-24		
USGS	05594000	1942-05-25		
USGS	05594000	1942-05-26		
USGS	05594000	1942-05-27		
USGS	05594000	1942-05-28		
USGS	05594000	1942-05-29		
USGS	05594000	1942-05-30		
USGS	05594000	1942-05-31		
USGS	05594000	1942-06-01		
USGS	05594000	1942-06-02		
USGS	05594000	1942-06-03		
USGS	05594000	1942-06-04		
USGS	05594000	1942-06-05		
USGS	05594000	1942-06-06		
USGS	05594000	1942-06-07		
USGS	05594000	1942-06-08		
USGS	05594000	1942-06-09		
USGS	05594000	1942-06-10		
USGS	05594000	1942-06-11		
USGS	05594000	1942-06-12		
USGS	05594000	1942-06-13		
USGS	05594000	1942-06-14		
USGS	05594000	1942-06-15		
USGS	05594000	1942-06-16		
USGS	05594000	1942-06-17		
USGS	05594000	1942-06-18		
USGS	05594000	1942-06-19		
USGS	05594000	1942-06-20		
USGS	05594000	1942-06-21		
USGS	05594000	1942-06-22		
USGS	05594000	1942-06-23		
USGS	05594000	1942-06-24		
USGS	05594000	1942-06-25		
USGS	05594000	1942-06-26		
USGS	05594000	1942-06-27		
USGS	05594000	1942-06-28		
USGS	05594000	1942-06-29		
USGS	05594000	1942-06-30		
USGS	05594000	1942-07-01		
USGS	05594000	1942-07-02		
USGS	05594000	1942-07-03		
USGS	05594000	1942-07-04		
USGS	05594000	1942-07-05		
USGS	05594000	1942-07-06		
USGS	05594000	1942-07-07		
USGS	05594000	1942-07-08		
USGS	05594000	1942-07-09		
USGS	05594000	1942-07-10		
USGS	05594000	1942-07-11		
USGS	05594000	1942-07-12		
USGS	05594000	1942-07-13		
USGS	05594000	1942-07-14		
USGS	05594000	1942-07-15		
USGS	05594000	1942-07-16		
USGS	05594000	1942-07-17		
USGS	05594000	1942-07-18		
USGS	05594000	1942-07-19		
USGS	05594000	1942-07-20		
USGS	05594000	1942-07-21		
USGS	05594000	1942-07-22		
USGS	05594000	1942-07-23		
USGS	05594000	1942-07-24		
USGS	05594000	1942-07-25		
USGS	05594000	1942-07-26		
USGS	05594000	1942-07-27		
USGS	05594000	1942-07-28		
USGS	05594000	1942-07-29		
USGS	05594000	1942-07-30		
USGS	05594000	1942-07-31		
USGS	05594000	1942-08-01		
USGS	05594000	1942-08-02		
USGS	05594000	1942-08-03		
USGS	05594000	1942-08-04		
USGS	05594000	1942-08-05		
USGS	05594000	1942-08-06		
USGS	05594000	1942-08-07		
USGS	05594000	1942-08-08		
USGS	05594000	1942-08-09		
USGS	05594000	1942-08-10		
USGS	05594000	1942-08-11		
USGS	05594000	1942-08-12		
USGS	05594000	1942-08-13		
USGS	05594000	1942-08-14		
USGS	05594000	1942-08-15		
USGS	05594000	1942-08-16		
USGS	05594000	1942-08-17		
USGS	05594000	1942-08-18		
USGS	05594000	1942-08-19		
USGS	05594000	1942-08-20		
USGS	05594000	1942-08-21		
USGS	05594000	1942-08-22		
USGS	05594000	1942-08-23		
USGS	05594000	1942-08-24		
USGS	05594000	1942-08-25		
USGS	05594000	1942-08-26		
USGS	05594000	1942-08-27		
USGS	05594000	1942-08-28		
USGS	05594000	1942-08-29		
USGS	05594000	1942-08-30		
USGS	05594000	1942-08-31		
USGS	05594000	1942-09-01		
USGS	05594000	1942-09-02		
USGS	05594000	1942-09-03		
USGS	05594000	1942-09-04		
USGS	05594000	1942-09-05		
USGS	05594000	1942-09-06		
USGS	05594000	1942-09-07		
USGS	05594000	1942-09-08		
USGS	05594000	1942-09-09		
USGS	05594000	1942-09-10		
USGS	05594000	1942-09-11		
USGS	05594000	1942-09-12		
USGS	05594000	1942-09-13		
USGS	05594000	1942-09-14		
USGS	05594000	1942-09-15		
USGS	05594000	1942-09-16		
USGS	05594000	1942-09-17		
USGS	05594000	1942-09-18		
USGS	05594000	1942-09-19		
USGS	05594000	1942-09-20		
USGS	05594000	1942-09-21		
USGS	05594000	1942-09-22		
USGS	05594000	1942-09-23		
USGS	05594000	1942-09-24		
USGS	05594000	1942-09-25		
USGS	05594000	1942-09-26		
USGS	05594000	1942-09-27		
USGS	05594000	1942-09-28		
USGS	05594000	1942-09-29		
USGS	05594000	1942-09-30		
USGS	05594000	1942-10-01		
USGS	05594000	1942-10-02		
USGS	05594000	1942-10-03		
USGS	05594000	1942-10-04		
USGS	05594000	1942-10-05		
USGS	05594000	1942-10-06		
USGS	05594000	1942-10-07		
USGS	05594000	1942-10-08		
USGS	05594000	1942-10-09		
USGS	05594000	1942-10-10		
USGS	05594000	1942-10-11		
USGS	05594000	1942-10-12		
USGS	05594000	1942-10-13		
USGS	05594000	1942-10-14		
USGS	05594000	1942-10-15		
USGS	05594000	1942-10-16		
USGS	05594000	1942-10-17		
USGS	05594000	1942-10-18		
USGS	05594000	1942-10-19		
USGS	05594000	1942-10-20		
USGS	05594000	1942-10-21		
USGS	05594000	1942-10-22		
USGS	05594000	1942-10-23		
USGS	05594000	1942-10-24		
USGS	05594000	1942-10-25		
USGS	05594000	1942-10-26		
USGS	05594000	1942-10-27		
USGS	05594000	1942-10-28		
USGS	05594000	1942-10-29		
USGS	05594000	1942-10-30		
USGS	05594000	1942-10-31		
USGS	05594000	1942-11-01		
USGS	05594000	1942-11-02		
USGS	05594000	1942-11-03		
USGS	05594000	1942-11-04		
USGS	05594000	1942-11-05		
USGS	05594000	1942-11-06		
USGS	05594000	1942-11-07		
USGS	05594000	1942-11-08		
USGS	05594000	1942-11-09		
USGS	05594000	1942-11-10		
USGS	05594000	1942-11-11		
USGS	05594000	1942-11-12		
USGS	05594000	1942-11-13		
USGS	05594000	1942-11-14		
USGS	05594000	1942-11-15		
USGS	05594000	1942-11-16		
USGS	05594000	1942-11-17		
USGS	05594000	1942-11-18		
USGS	05594000	1942-11-19		
USGS	05594000	1942-11-20		
USGS	05594000	1942-11-21		
USGS	05594000	1942-11-22		
USGS	05594000	1942-11-23		
USGS	05594000	1942-11-24		
USGS	05594000	1942-11-25		
USGS	05594000	1942-11-26		
USGS	05594000	1942-11-27		
USGS	05594000	1942-11-28		
USGS	05594000	1942-11-29		
USGS	05594000	1942-11-30		
USGS	05594000	1942-12-01		
USGS	05594000	1942-12-02		
USGS	05594000	1942-12-03		
USGS	05594000	1942-12-04		
USGS	05594000	1942-12-05		
USGS	05594000	1942-12-06		
USGS	05594000	1942-12-07		
USGS	05594000	1942-12-08		
USGS	05594000	1942-12-09		
USGS	05594000	1942-12-10		
USGS	05594000	1942-12-11		
USGS	05594000	1942-12-12		
USGS	05594000	1942-12-13		
USGS	05594000	1942-12-14		
USGS	05594000	1942-12-15		
USGS	05594000	1942-12-16		
USGS	05594000	1942-12-17		
USGS	05594000	1942-12-18		
USGS	05594000	1942-12-19		
USGS	05594000	1942-12-20		
USGS	05594000	1942-12-21		
USGS	05594000	1942-12-22		
USGS	05594000	1942-12-23		
USGS	05594000	1942-12-24		
USGS	05594000	1942-12-25		
USGS	05594000	1942-12-26		
USGS	05594000	1942-12-27		
USGS	05594000	1942-12-28		
USGS	05594000	1942-12-29		
USGS	05594000	1942-12-30		
USGS	05594000	1942-12-31		
USGS	05594000	1943-01-01		
USGS	05594000	1943-01-02		
USGS	05594000	1943-01-03		
USGS	05594000	1943-01-04		
USGS	05594000	1943-01-05		
USGS	05594000	1943-01-06		
USGS	05594000	1943-01-07		
USGS	05594000	1943-01-08		
USGS	05594000	1943-01-09		
USGS	05594000	1943-01-10		
USGS	05594000	1943-01-11		
USGS	05594000	1943-01-12		
USGS	05594000	1943-01-13		
USGS	05594000	1943-01-14		
USGS	05594000	1943-01-15		
USGS	05594000	1943-01-16		
USGS	05594000	1943-01-17		
USGS	05594000	1943-01-18		
USGS	05594000	1943-01-19		
USGS	05594000	1943-01-20		
USGS	05594000	1943-01-21		
USGS	05594000	1943-01-22		
USGS	05594000	1943-01-23		
USGS	05594000	1943-01-24		
USGS	05594000	1943-01-25		
USGS	05594000	1943-01-26		
USGS	05594000	1943-01-27		
USGS	05594000	1943-01-28		
USGS	05594000	1943-01-29		
USGS	05594000	1943-01-30		
USGS	05594000	1943-01-31		
USGS	05594000	1943-02-01		
USGS	05594000	1943-02-02		
USGS	05594000	1943-02-03		
USGS	05594000	1943-02-04		
USGS	05594000	1943-02-05		
USGS	05594000	1943-02-06		
USGS	05594000	1943-02-07		
USGS	05594000	1943-02-08		
USGS	05594000	1943-02-09		
USGS	05594000	1943-02-10		
USGS	05594000	1943-02-11		
USGS	05594000	1943-02-12		
USGS	05594000	1943-02-13		
USGS	05594000	1943-02-14		
USGS	05594000	1943-02-15		
USGS	05594000	1943-02-16		
USGS	05594000	1943-02-17		
USGS	05594000	1943-02-18		
USGS	05594000	1943-02-19		
USGS	05594000	1943-02-20		
USGS	05594000	1943-02-21		
USGS	05594000	1943-02-22		
USGS	05594000	1943-02-23		
USGS	05594000	1943-02-24		
USGS	05594000	1943-02-25		
USGS	05594000	1943-02-26		
USGS	05594000	1943-02-27		
USGS	05594000	1943-02-28		
USGS	05594000	1943-03-01		
USGS	05594000	1943-03-02		
USGS	05594000	1943-03-03		
USGS	05594000	1943-03-04		
USGS	05594000	1943-03-05		
USGS	05594000	1943-03-06		
USGS	05594000	1943-03-07		
USGS	05594000	1943-03-08		
USGS	05594000	1943-03-09		
USGS	05594000	1943-03-10		
USGS	05594000	1943-03-11		
USGS	05594000	1943-03-12		
USGS	05594000	1943-03-13		
USGS	05594000	1943-03-14		
USGS	05594000	1943-03-15		
USGS	05594000	1943-03-16		
USGS	05594000	1943-03-17		
USGS	05594000	1943-03-18		
USGS	05594000	1943-03-19		
USGS	05594000	1943-03-20		
USGS	05594000	1943-03-21		
USGS	05594000	1943-03-22		
USGS	05594000	1943-03-23		
USGS	05594000	1943-03-24		
USGS	05594000	1943-03-25		
USGS	05594000	1943-03-26		
USGS	05594000	1943-03-27		
USGS	05594000	1943-03-28		
USGS	05594000	1943-03-29		
USGS	05594000	1943-03-30		
USGS	05594000	1943-03-31		
USGS	05594000	1943-04-01		
USGS	05594000	1943-04-02		
USGS	05594000	1943-04-03		
USGS	05594000	1943-04-04		
USGS	05594000	1943-04-05		
USGS	05594000	1943-04-06		
USGS	05594000	1943-04-07		
USGS	05594000	1943-04-08		
USGS	05594000	1943-04-09		
USGS	05594000	1943-04-10		
USGS	05594000	1943-04-11		
USGS	05594000	1943-04-12		
USGS	05594000	1943-04-13		
USGS	05594000	1943-04-14		
USGS	05594000	1943-04-15		
USGS	05594000	1943-04-16		
USGS	05594000	1943-04-17		
USGS	05594000	1943-04-18		
USGS	05594000	1943-04-19		
USGS	05594000	1943-04-20		
USGS	05594000	1943-04-21		
USGS	05594000	1943-04-22		
USGS	05594000	1943-04-23		
USGS	05594000	1943-04-24		
USGS	05594000	1943-04-25		
USGS	05594000	1943-04-26		
USGS	05594000	1943-04-27		
USGS	05594000	1943-04-28		
USGS	05594000	1943-04-29		
USGS	05594000	1943-04-30		
USGS	05594000	1943-05-01		
USGS	05594000	1943-05-02		
USGS	05594000	1943-05-03		
USGS	05594000	1943-05-04		
USGS	05594000	1943-05-05		
USGS	05594000	1943-05-06		
USGS	05594000	1943-05-07		
USGS	05594000	1943-05-08		
USGS	05594000	1943-05-09		
USGS	05594000	1943-05-10		
USGS	05594000	1943-05-11		
USGS	05594000	1943-05-12		
USGS	05594000	1943-05-13		
USGS	05594000	1943-05-14		
USGS	05594000	1943-05-15		
USGS	05594000	1943-05-16		
USGS	05594000	1943-05-17		
USGS	05594000	1943-05-18		
USGS	05594000	1943-05-19		
USGS	05594000	1943-05-20		
USGS	05594000	1943-05-21		
USGS	05594000	1943-05-22		
USGS	05594000	1943-05-23		
USGS	05594000	1943-05-24		
USGS	05594000	1943-05-25		
USGS	05594000	1943-05-26		
USGS	05594000	1943-05-27		
USGS	05594000	1943-05-28		
USGS	05594000	1943-05-29		
USGS	05594000	1943-05-30		
USGS	05594000	1943-05-31		
USGS	05594000	1943-06-01		
USGS	05594000	1943-06-02		
USGS	05594000	1943-06-03		
USGS	05594000	1943-06-04		
USGS	05594000	1943-06-05		
USGS	05594000	1943-06-06		
USGS	05594000	1943-06-07		
USGS	05594000	1943-06-08		
USGS	05594000	1943-06-09		
USGS	05594000	1943-06-10		
USGS	05594000	1943-06-11		
USGS	05594000	1943-06-12		
USGS	05594000	1943-06-13		
USGS	05594000	1943-06-14		
USGS	05594000	1943-06-15		
USGS	05594000	1943-06-16		
USGS	05594000	1943-06-17		
USGS	05594000	1943-06-18		
USGS	05594000	1943-06-19		
USGS	05594000	1943-06-20		
USGS	05594000	1943-06-21		
USGS	05594000	1943-06-22		
USGS	05594000	1943-06-23		
USGS	05594000	1943-06-24		
USGS	05594000	1943-06-25		
USGS	05594000	1943-06-26		
USGS	05594000	1943-06-27		
USGS	05594000	1943-06-28		
USGS	05594000	1943-06-29		
USGS	05594000	1943-06-30		
USGS	05594000	1943-07-01		
USGS	05594000	1943-07-02		
USGS	05594000	1943-07-03		
USGS	05594000	1943-07-04		
USGS	05594000	1943-07-05		
USGS	05594000	1943-07-06		
USGS	05594000	1943-07-07		
USGS	05594000	1943-07-08		
USGS	05594000	1943-07-09		
USGS	05594000	1943-07-10		
USGS	05594000	1943-07-11		
USGS	05594000	1943-07-12		
USGS	05594000	1943-07-13		
USGS	05594000	1943-07-14		
USGS	05594000	1943-07-15		
USGS	05594000	1943-07-16		
USGS	05594000	1943-07-17		
USGS	05594000	1943-07-18		
USGS	05594000	1943-07-19		
USGS	05594000	1943-07-20		
USGS	05594000	1943-07-21		
USGS	05594000	1943-07-22		
USGS	05594000	1943-07-23		
USGS	05594000	1943-07-24		
USGS	05594000	1943-07-25		
USGS	05594000	1943-07-26		
USGS	05594000	1943-07-27		
USGS	05594000	1943-07-28		
USGS	05594000	1943-07-29		
USGS	05594000	1943-07-30		
USGS	05594000	1943-07-31		
USGS	05594000	1943-08-01		
USGS	05594000	1943-08-02		
USGS	05594000	1943-08-03		
USGS	05594000	1943-08-04		
USGS	05594000	1943-08-05		
USGS	05594000	1943-08-06		
USGS	05594000	1943-08-07		
USGS	05594000	1943-08-08		
USGS	05594000	1943-08-09		
USGS	05594000	1943-08-10		
USGS	05594000	1943-08-11		
USGS	05594000	1943-08-12		
USGS	05594000	1943-08-13		
USGS	05594000	1943-08-14		
USGS	05594000	1943-08-15		
USGS	05594000	1943-08-16		
USGS	05594000	1943-08-17		
USGS	05594000	1943-08-18		
USGS	05594000	1943-08-19		
USGS	05594000	1943-08-20		
USGS	05594000	1943-08-21		
USGS	05594000	1943-08-22		
USGS	05594000	1943-08-23		
USGS	05594000	1943-08-24		
USGS	05594000	1943-08-25		
USGS	05594000	1943-08-26		
USGS	05594000	1943-08-27		
USGS	05594000	1943-08-28		
USGS	05594000	1943-08-29		
USGS	05594000	1943-08-30		
USGS	05594000	1943-08-31		
USGS	05594000	1943-09-01		
USGS	05594000	1943-09-02		
USGS	05594000	1943-09-03		
USGS	05594000	1943-09-04		
USGS	05594000	1943-09-05		
USGS	05594000	1943-09-06		
USGS	05594000	1943-09-07		
USGS	05594000	1943-09-08		
USGS	05594000	1943-09-09		
USGS	05594000	1943-09-10		
USGS	05594000	1943-09-11		
USGS	05594000	1943-09-12		
USGS	05594000	1943-09-13		
USGS	05594000	1943-09-14		
USGS	05594000	1943-09-15		
USGS	05594000	1943-09-16		
USGS	05594000	1943-09-17		
USGS	05594000	1943-09-18		
USGS	05594000	1943-09-19		
USGS	05594000	1943-09-20		
USGS	05594000	1943-09-21		
USGS	05594000	1943-09-22		
USGS	05594000	1943-09-23		
USGS	05594000	1943-09-24		
USGS	05594000	1943-09-25		
USGS	05594000	1943-09-26		
USGS	05594000	1943-09-27		
USGS	05594000	1943-09-28		
USGS	05594000	1943-09-29		
USGS	05594000	1943-09-30		
USGS	05594000	1943-10-01		
USGS	05594000	1943-10-02		
USGS	05594000	1943-10-03		
USGS	05594000	1943-10-04		
USGS	05594000	1943-10-05		
USGS	05594000	1943-10-06		
USGS	05594000	1943-10-07		
USGS	05594000	1943-10-08		
USGS	05594000	1943-10-09		
USGS	05594000	1943-10-10		
USGS	05594000	1943-10-11		
USGS	05594000	1943-10-12		
USGS	05594000	1943-10-13		
USGS	05594000	1943-10-14		
USGS	05594000	1943-10-15		
USGS	05594000	1943-10-16		
USGS	05594000	1943-10-17		
USGS	05594000	1943-10-18		
USGS	05594000	1943-10-19		
USGS	05594000	1943-10-20		
USGS	05594000	1943-10-21		
USGS	05594000	1943-10-22		
USGS	05594000	1943-10-23		
USGS	05594000	1943-10-24		
USGS	05594000	1943-10-25		
USGS	05594000	1943-10-26		
USGS	05594000	1943-10-27		
USGS	05594000	1943-10-28		
USGS	05594000	1943-10-29		
USGS	05594000	1943-10-30		
USGS	05594000	1943-10-31		
USGS	05594000	1943-11-01		
USGS	05594000	1943-11-02		
USGS	05594000	1943-11-03		
USGS	05594000	1943-11-04		
USGS	05594000	1943-11-05		
USGS	05594000	1943-11-06		
USGS	05594000	1943-11-07		
USGS	05594000	1943-11-08		
USGS	05594000	1943-11-09		
USGS	05594000	1943-11-10		
USGS	05594000	1943-11-11		
USGS	05594000	1943-11-12		
USGS	05594000	1943-11-13		
USGS	05594000	1943-11-14		
USGS	05594000	1943-11-15		
USGS	05594000	1943-11-16		
USGS	05594000	1943-11-17		
USGS	05594000	1943-11-18		
USGS	05594000	1943-11-19		
USGS	05594000	1943-11-20		
USGS	05594000	1943-11-21		
USGS	05594000	1943-11-22		
USGS	05594000	1943-11-23		
USGS	05594000	1943-11-24		
USGS	05594000	1943-11-25		
USGS	05594000	1943-11-26		
USGS	05594000	1943-11-27		
USGS	05594000	1943-11-28		
USGS	05594000	1943-11-29		
USGS	05594000	1943-11-30		
USGS	05594000	1943-12-01		
USGS	05594000	1943-12-02		
USGS	05594000	1943-12-03		
USGS	05594000	1943-12-04		
USGS	05594000	1943-12-05		
USGS	05594000	1943-12-06		
USGS	05594000	1943-12-07		
USGS	05594000	1943-12-08		
USGS	05594000	1943-12-09		
USGS	05594000	1943-12-10		
USGS	05594000	1943-12-11		
USGS	05594000	1943-12-12		
USGS	05594000	1943-12-13		
USGS	05594000	1943-12-14		
USGS	05594000	1943-12-15		
USGS	05594000	1943-12-16		
USGS	05594000	1943-12-17		
USGS	05594000	1943-12-18		
USGS	05594000	1943-12-19		
USGS	05594000	1943-12-20		
USGS	05594000	1943-12-21		
USGS	05594000	1943-12-22		
USGS	05594000	1943-12-23		
USGS	05594000	1943-12-24		
USGS	05594000	1943-12-25		
USGS	05594000	1943-12-26		
USGS	05594000	1943-12-27		
USGS	05594000	1943-12-28		
USGS	05594000	1943-12-29		
USGS	05594000	1943-12-30		
USGS	05594000	1943-12-31		
USGS	05594000	1944-01-01		
USGS	05594000	1944-01-02		
USGS	05594000	1944-01-03		
USGS	05594000	1944-01-04		
USGS	05594000	1944-01-05		
USGS	05594000	1944-01-06		
USGS	05594000	1944-01-07		
USGS	05594000	1944-01-08		
USGS	05594000	1944-01-09		
USGS	05594000	1944-01-10		
USGS	05594000	1944-01-11		
USGS	05594000	1944-01-12		
USGS	05594000	1944-01-13		
USGS	05594000	1944-01-14		
USGS	05594000	1944-01-15		
USGS	05594000	1944-01-16		
USGS	05594000	1944-01-17		
USGS	05594000	1944-01-18		
USGS	05594000	1944-01-19		
USGS	05594000	1944-01-20		
USGS	05594000	1944-01-21		
USGS	05594000	1944-01-22		
USGS	05594000	1944-01-23		
USGS	05594000	1944-01-24		
USGS	05594000	1944-01-25		
USGS	05594000	1944-01-26		
USGS	05594000	1944-01-27		
USGS	05594000	1944-01-28		
USGS	05594000	1944-01-29		
USGS	05594000	1944-01-30		
USGS	05594000	1944-01-31		
USGS	05594000	1944-02-01		
USGS	05594000	1944-02-02		
USGS	05594000	1944-02-03		
USGS	05594000	1944-02-04		
USGS	05594000	1944-02-05		
USGS	05594000	1944-02-06		
USGS	05594000	1944-02-07		
USGS	05594000	1944-02-08		
USGS	05594000	1944-02-09		
USGS	05594000	1944-02-10		
USGS	05594000	1944-02-11		
USGS	05594000	1944-02-12		
USGS	05594000	1944-02-13		
USGS	05594000	1944-02-14		
USGS	05594000	1944-02-15		
USGS	05594000	1944-02-16		
USGS	05594000	1944-02-17		
USGS	05594000	1944-02-18		
USGS	05594000	1944-02-19		
USGS	05594000	1944-02-20		
USGS	05594000	1944-02-21		
USGS	05594000	1944-02-22		
USGS	05594000	1944-02-23		
USGS	05594000	1944-02-24		
USGS	05594000	1944-02-25		
USGS	05594000	1944-02-26		
USGS	05594000	1944-02-27		
USGS	05594000	1944-02-28		
USGS	05594000	1944-02-29		
USGS	05594000	1944-03-01		
USGS	05594000	1944-03-02		
USGS	05594000	1944-03-03		
USGS	05594000	1944-03-04		
USGS	05594000	1944-03-05		
USGS	05594000	1944-03-06		
USGS	05594000	1944-03-07		
USGS	05594000	1944-03-08		
USGS	05594000	1944-03-09		
USGS	05594000	1944-03-10		
USGS	05594000	1944-03-11		
USGS	05594000	1944-03-12		
USGS	05594000	1944-03-13		
USGS	05594000	1944-03-14		
USGS	05594000	1944-03-15		
USGS	05594000	1944-03-16		
USGS	05594000	1944-03-17		
USGS	05594000	1944-03-18		
USGS	05594000	1944-03-19		
USGS	05594000	1944-03-20		
